chrom	start	end	region	is_bad_bin	log2_insulation_score_75000	n_valid_pixels_75000	log2_insulation_score_125000	n_valid_pixels_125000	log2_insulation_score_250000	n_valid_pixels_250000	boundary_strength_75000	boundary_strength_125000	boundary_strength_250000	is_boundary_75000	is_boundary_125000	is_boundary_250000
MG_2::chr2R:9861736-9954592	5000	10000	MG_2::chr2R:9861736-9954592	False	-0.06743925661794702	12.0	-0.06743925661794702	12.0	-0.06743925661794702	12.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	10000	15000	MG_2::chr2R:9861736-9954592	False	0.04760393944367829	23.0	0.04760393944367829	23.0	0.04760393944367829	23.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	15000	20000	MG_2::chr2R:9861736-9954592	False	-0.000288484665542484	33.0	-0.000288484665542484	33.0	-0.000288484665542484	33.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	20000	25000	MG_2::chr2R:9861736-9954592	False	-0.02957372732567404	41.0	-0.02957372732567404	41.0	-0.02957372732567404	41.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	25000	30000	MG_2::chr2R:9861736-9954592	False	-0.03770591325508825	47.0	-0.03770591325508825	47.0	-0.03770591325508825	47.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	30000	35000	MG_2::chr2R:9861736-9954592	False	-0.03617856234056204	51.0	-0.03617856234056204	51.0	-0.03617856234056204	51.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	35000	40000	MG_2::chr2R:9861736-9954592	False	-0.05657103496904042	53.0	-0.05657103496904042	53.0	-0.05657103496904042	53.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	40000	45000	MG_2::chr2R:9861736-9954592	False	-0.03779865978934119	53.0	-0.03779865978934119	53.0	-0.03779865978934119	53.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	45000	50000	MG_2::chr2R:9861736-9954592	False	0.0002884269910082377	51.0	0.0002884269910082377	51.0	0.0002884269910082377	51.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	50000	55000	MG_2::chr2R:9861736-9954592	False	0.0024705860108038156	47.0	0.0024705860108038156	47.0	0.0024705860108038156	47.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	55000	60000	MG_2::chr2R:9861736-9954592	False	0.061447813578187085	41.0	0.061447813578187085	41.0	0.061447813578187085	41.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	60000	65000	MG_2::chr2R:9861736-9954592	False	0.08892553102133957	33.0	0.08892553102133957	33.0	0.08892553102133957	33.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	65000	70000	MG_2::chr2R:9861736-9954592	False	0.032558225942562066	23.0	0.032558225942562066	23.0	0.032558225942562066	23.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	70000	75000	MG_2::chr2R:9861736-9954592	False	0.053336710581841654	12.0	0.053336710581841654	12.0	0.053336710581841654	12.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	75000	80000	MG_2::chr2R:9861736-9954592	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	80000	85000	MG_2::chr2R:9861736-9954592	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	85000	90000	MG_2::chr2R:9861736-9954592	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_2::chr2R:9861736-9954592	90000	92856	MG_2::chr2R:9861736-9954592	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	0	5000	MG_3::chr2R:9937874-10035582	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	5000	10000	MG_3::chr2R:9937874-10035582	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	10000	15000	MG_3::chr2R:9937874-10035582	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	15000	20000	MG_3::chr2R:9937874-10035582	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	20000	25000	MG_3::chr2R:9937874-10035582	False	0.22895285324186734	13.0	0.22895285324186734	13.0	0.22895285324186734	13.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	25000	30000	MG_3::chr2R:9937874-10035582	False	0.34562151307260086	25.0	0.34562151307260086	25.0	0.34562151307260086	25.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	30000	35000	MG_3::chr2R:9937874-10035582	False	0.5096842356866776	36.0	0.5096842356866776	36.0	0.5096842356866776	36.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	35000	40000	MG_3::chr2R:9937874-10035582	False	0.5738808668258979	45.0	0.5738808668258979	45.0	0.5738808668258979	45.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	40000	45000	MG_3::chr2R:9937874-10035582	False	0.48840363194211245	52.0	0.48840363194211245	52.0	0.48840363194211245	52.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	45000	50000	MG_3::chr2R:9937874-10035582	False	0.37103308393676226	57.0	0.37103308393676226	57.0	0.37103308393676226	57.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	50000	55000	MG_3::chr2R:9937874-10035582	False	0.1872518534238193	60.0	0.1872518534238193	60.0	0.1872518534238193	60.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	55000	60000	MG_3::chr2R:9937874-10035582	False	-0.0012343935565779453	61.0	-0.0012343935565779453	61.0	-0.0012343935565779453	61.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	60000	65000	MG_3::chr2R:9937874-10035582	False	-0.04169592124105212	60.0	-0.04169592124105212	60.0	-0.04169592124105212	60.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	65000	70000	MG_3::chr2R:9937874-10035582	False	-0.06490321863200721	57.0	-0.06490321863200721	57.0	-0.06490321863200721	57.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	70000	75000	MG_3::chr2R:9937874-10035582	False	-0.06713399342312448	52.0	-0.06713399342312448	52.0	-0.06713399342312448	52.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	75000	80000	MG_3::chr2R:9937874-10035582	False	-0.0420805962821311	45.0	-0.0420805962821311	45.0	-0.0420805962821311	45.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	80000	85000	MG_3::chr2R:9937874-10035582	False	-0.04053347561231038	36.0	-0.04053347561231038	36.0	-0.04053347561231038	36.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	85000	90000	MG_3::chr2R:9937874-10035582	False	-0.00962898555023685	25.0	-0.00962898555023685	25.0	-0.00962898555023685	25.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	90000	95000	MG_3::chr2R:9937874-10035582	False	0.0	13.0	0.0	13.0	0.0	13.0	nan	nan	nan	False	False	False
MG_3::chr2R:9937874-10035582	95000	97708	MG_3::chr2R:9937874-10035582	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	0	5000	MG_4::chr2R:10034493-10133457	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	5000	10000	MG_4::chr2R:10034493-10133457	False	0.10856824664841849	13.0	0.10911369093209078	16.0	0.10911369093209078	16.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	10000	15000	MG_4::chr2R:10034493-10133457	False	0.05769822271965468	27.0	0.07293084540556827	31.0	0.07293084540556827	31.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	15000	20000	MG_4::chr2R:10034493-10133457	False	0.044712076267454014	42.0	0.06602079123182221	45.0	0.06602079123182221	45.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	20000	25000	MG_4::chr2R:10034493-10133457	False	0.026069654288703007	57.0	0.026069654288703007	57.0	0.026069654288703007	57.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	25000	30000	MG_4::chr2R:10034493-10133457	False	-0.010168431293272535	67.0	-0.010168431293272535	67.0	-0.010168431293272535	67.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	30000	35000	MG_4::chr2R:10034493-10133457	False	-0.011659990564964275	75.0	-0.011659990564964275	75.0	-0.011659990564964275	75.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	35000	40000	MG_4::chr2R:10034493-10133457	False	-0.04128872329950017	81.0	-0.04128872329950017	81.0	-0.04128872329950017	81.0	0.006042692168951376	0.006042692168951376	0.006042692168951376	True	True	True
MG_4::chr2R:10034493-10133457	40000	45000	MG_4::chr2R:10034493-10133457	False	-0.03524603113054879	85.0	-0.03524603113054879	85.0	-0.03524603113054879	85.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	45000	50000	MG_4::chr2R:10034493-10133457	False	-0.042767247888157396	87.0	-0.042767247888157396	87.0	-0.042767247888157396	87.0	0.007521216757608605	0.007521216757608605	0.007521216757608605	True	True	True
MG_4::chr2R:10034493-10133457	50000	55000	MG_4::chr2R:10034493-10133457	False	-0.03167494389414113	87.0	-0.03167494389414113	87.0	-0.03167494389414113	87.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	55000	60000	MG_4::chr2R:10034493-10133457	False	-0.031011901262039357	85.0	-0.031011901262039357	85.0	-0.031011901262039357	85.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	60000	65000	MG_4::chr2R:10034493-10133457	False	-0.011728127226765715	81.0	-0.011728127226765715	81.0	-0.011728127226765715	81.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	65000	70000	MG_4::chr2R:10034493-10133457	False	-0.004690167438204695	75.0	-0.004690167438204695	75.0	-0.004690167438204695	75.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	70000	75000	MG_4::chr2R:10034493-10133457	False	0.004674969210586765	67.0	0.004674969210586765	67.0	0.004674969210586765	67.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	75000	80000	MG_4::chr2R:10034493-10133457	False	0.04051702821026603	57.0	0.04051702821026603	57.0	0.04051702821026603	57.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	80000	85000	MG_4::chr2R:10034493-10133457	False	0.04616324225247494	42.0	0.050610551987894374	45.0	0.050610551987894374	45.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	85000	90000	MG_4::chr2R:10034493-10133457	False	0.03478583836368005	27.0	0.05320624323393613	31.0	0.05320624323393613	31.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	90000	95000	MG_4::chr2R:10034493-10133457	False	0.08346186003032632	13.0	0.1341668886003885	16.0	0.1341668886003885	16.0	nan	nan	nan	False	False	False
MG_4::chr2R:10034493-10133457	95000	98964	MG_4::chr2R:10034493-10133457	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos027077::chrX:795762-831457	0	5000	FlyFos027077::chrX:795762-831457	False	-0.013750347172189864	4.0	-0.013750347172189864	4.0	-0.013750347172189864	4.0	nan	nan	nan	False	False	False
FlyFos027077::chrX:795762-831457	5000	10000	FlyFos027077::chrX:795762-831457	False	0.005202857745140433	7.0	0.005202857745140433	7.0	0.005202857745140433	7.0	nan	nan	nan	False	False	False
FlyFos027077::chrX:795762-831457	10000	15000	FlyFos027077::chrX:795762-831457	False	0.03079570686643569	9.0	0.03079570686643569	9.0	0.03079570686643569	9.0	nan	nan	nan	False	False	False
FlyFos027077::chrX:795762-831457	15000	20000	FlyFos027077::chrX:795762-831457	False	0.02243966045225599	9.0	0.02243966045225599	9.0	0.02243966045225599	9.0	nan	nan	nan	False	False	False
FlyFos027077::chrX:795762-831457	20000	25000	FlyFos027077::chrX:795762-831457	False	-0.005221688983727213	7.0	-0.005221688983727213	7.0	-0.005221688983727213	7.0	nan	nan	nan	False	False	False
FlyFos027077::chrX:795762-831457	25000	30000	FlyFos027077::chrX:795762-831457	False	-0.02122389412372064	4.0	-0.02122389412372064	4.0	-0.02122389412372064	4.0	nan	nan	nan	False	False	False
FlyFos027077::chrX:795762-831457	30000	35000	FlyFos027077::chrX:795762-831457	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos027077::chrX:795762-831457	35000	35695	FlyFos027077::chrX:795762-831457	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos031487::chrX:2135290-2166685	0	5000	FlyFos031487::chrX:2135290-2166685	False	-0.07916599984586434	4.0	-0.07916599984586434	4.0	-0.07916599984586434	4.0	nan	nan	nan	False	False	False
FlyFos031487::chrX:2135290-2166685	5000	10000	FlyFos031487::chrX:2135290-2166685	False	-0.06425759273389633	7.0	-0.06425759273389633	7.0	-0.06425759273389633	7.0	nan	nan	nan	False	False	False
FlyFos031487::chrX:2135290-2166685	10000	15000	FlyFos031487::chrX:2135290-2166685	False	-0.008060712246021916	9.0	-0.008060712246021916	9.0	-0.008060712246021916	9.0	nan	nan	nan	False	False	False
FlyFos031487::chrX:2135290-2166685	15000	20000	FlyFos031487::chrX:2135290-2166685	False	0.008015925072902065	9.0	0.008015925072902065	9.0	0.008015925072902065	9.0	nan	nan	nan	False	False	False
FlyFos031487::chrX:2135290-2166685	20000	25000	FlyFos031487::chrX:2135290-2166685	False	0.012723523744505824	7.0	0.012723523744505824	7.0	0.012723523744505824	7.0	nan	nan	nan	False	False	False
FlyFos031487::chrX:2135290-2166685	25000	30000	FlyFos031487::chrX:2135290-2166685	False	0.024164184583207238	4.0	0.024164184583207238	4.0	0.024164184583207238	4.0	nan	nan	nan	False	False	False
FlyFos031487::chrX:2135290-2166685	30000	31395	FlyFos031487::chrX:2135290-2166685	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos025581::chrX:2685715-2721010	0	5000	FlyFos025581::chrX:2685715-2721010	False	-0.03775349951225565	5.0	-0.03775349951225565	5.0	-0.03775349951225565	5.0	nan	nan	nan	False	False	False
FlyFos025581::chrX:2685715-2721010	5000	10000	FlyFos025581::chrX:2685715-2721010	False	0.0	9.0	0.0	9.0	0.0	9.0	nan	nan	nan	False	False	False
FlyFos025581::chrX:2685715-2721010	10000	15000	FlyFos025581::chrX:2685715-2721010	False	0.015896873350857887	12.0	0.015896873350857887	12.0	0.015896873350857887	12.0	nan	nan	nan	False	False	False
FlyFos025581::chrX:2685715-2721010	15000	20000	FlyFos025581::chrX:2685715-2721010	False	0.04946032014805269	13.0	0.04946032014805269	13.0	0.04946032014805269	13.0	nan	nan	nan	False	False	False
FlyFos025581::chrX:2685715-2721010	20000	25000	FlyFos025581::chrX:2685715-2721010	False	0.006097454967645631	12.0	0.006097454967645631	12.0	0.006097454967645631	12.0	nan	nan	nan	False	False	False
FlyFos025581::chrX:2685715-2721010	25000	30000	FlyFos025581::chrX:2685715-2721010	False	-0.04209935804627926	9.0	-0.04209935804627926	9.0	-0.04209935804627926	9.0	nan	nan	nan	False	False	False
FlyFos025581::chrX:2685715-2721010	30000	35000	FlyFos025581::chrX:2685715-2721010	False	-0.09076625740606913	5.0	-0.09076625740606913	5.0	-0.09076625740606913	5.0	nan	nan	nan	False	False	False
FlyFos025581::chrX:2685715-2721010	35000	35295	FlyFos025581::chrX:2685715-2721010	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos018703::chrX:3667733-3708827	0	5000	FlyFos018703::chrX:3667733-3708827	False	-0.15940444028575973	5.0	-0.15940444028575973	5.0	-0.15940444028575973	5.0	nan	nan	nan	False	False	False
FlyFos018703::chrX:3667733-3708827	5000	10000	FlyFos018703::chrX:3667733-3708827	False	-0.0992372749451126	9.0	-0.0992372749451126	9.0	-0.0992372749451126	9.0	nan	nan	nan	False	False	False
FlyFos018703::chrX:3667733-3708827	10000	15000	FlyFos018703::chrX:3667733-3708827	False	0.0	12.0	0.0	12.0	0.0	12.0	nan	nan	nan	False	False	False
FlyFos018703::chrX:3667733-3708827	15000	20000	FlyFos018703::chrX:3667733-3708827	False	0.0384391898173308	13.0	0.0384391898173308	13.0	0.0384391898173308	13.0	nan	nan	nan	False	False	False
FlyFos018703::chrX:3667733-3708827	20000	25000	FlyFos018703::chrX:3667733-3708827	False	0.08724042618614719	12.0	0.08724042618614719	12.0	0.08724042618614719	12.0	nan	nan	nan	False	False	False
FlyFos018703::chrX:3667733-3708827	25000	30000	FlyFos018703::chrX:3667733-3708827	False	0.047896299664161965	9.0	0.047896299664161965	9.0	0.047896299664161965	9.0	nan	nan	nan	False	False	False
FlyFos018703::chrX:3667733-3708827	30000	35000	FlyFos018703::chrX:3667733-3708827	False	-0.0470568246009291	5.0	-0.0470568246009291	5.0	-0.0470568246009291	5.0	nan	nan	nan	False	False	False
FlyFos018703::chrX:3667733-3708827	35000	40000	FlyFos018703::chrX:3667733-3708827	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos018703::chrX:3667733-3708827	40000	41094	FlyFos018703::chrX:3667733-3708827	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos029355::chrX:3704259-3739628	0	5000	FlyFos029355::chrX:3704259-3739628	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos029355::chrX:3704259-3739628	5000	10000	FlyFos029355::chrX:3704259-3739628	False	0.0	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	False	False	False
FlyFos029355::chrX:3704259-3739628	10000	15000	FlyFos029355::chrX:3704259-3739628	False	0.0	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	False	False	False
FlyFos029355::chrX:3704259-3739628	15000	20000	FlyFos029355::chrX:3704259-3739628	False	0.0	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	False	False	False
FlyFos029355::chrX:3704259-3739628	20000	25000	FlyFos029355::chrX:3704259-3739628	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos029355::chrX:3704259-3739628	25000	30000	FlyFos029355::chrX:3704259-3739628	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos029355::chrX:3704259-3739628	30000	35000	FlyFos029355::chrX:3704259-3739628	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos029355::chrX:3704259-3739628	35000	35369	FlyFos029355::chrX:3704259-3739628	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos022426::chrX:3724647-3755934	0	5000	FlyFos022426::chrX:3724647-3755934	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos022426::chrX:3724647-3755934	5000	10000	FlyFos022426::chrX:3724647-3755934	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos022426::chrX:3724647-3755934	10000	15000	FlyFos022426::chrX:3724647-3755934	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos022426::chrX:3724647-3755934	15000	20000	FlyFos022426::chrX:3724647-3755934	False	0.0	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	False	False	False
FlyFos022426::chrX:3724647-3755934	20000	25000	FlyFos022426::chrX:3724647-3755934	False	0.0	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	False	False	False
FlyFos022426::chrX:3724647-3755934	25000	30000	FlyFos022426::chrX:3724647-3755934	False	0.0	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	False	False	False
FlyFos022426::chrX:3724647-3755934	30000	31287	FlyFos022426::chrX:3724647-3755934	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos025448::chrX:5318986-5352179	0	5000	FlyFos025448::chrX:5318986-5352179	False	0.0031638180814233118	4.0	0.0031638180814233118	4.0	0.0031638180814233118	4.0	nan	nan	nan	False	False	False
FlyFos025448::chrX:5318986-5352179	5000	10000	FlyFos025448::chrX:5318986-5352179	False	-0.08131828368598286	7.0	-0.08131828368598286	7.0	-0.08131828368598286	7.0	nan	nan	nan	False	False	False
FlyFos025448::chrX:5318986-5352179	10000	15000	FlyFos025448::chrX:5318986-5352179	False	-0.024365618936407388	9.0	-0.024365618936407388	9.0	-0.024365618936407388	9.0	nan	nan	nan	False	False	False
FlyFos025448::chrX:5318986-5352179	15000	20000	FlyFos025448::chrX:5318986-5352179	False	0.013260566880064687	9.0	0.013260566880064687	9.0	0.013260566880064687	9.0	nan	nan	nan	False	False	False
FlyFos025448::chrX:5318986-5352179	20000	25000	FlyFos025448::chrX:5318986-5352179	False	-0.0031707715595577107	7.0	-0.0031707715595577107	7.0	-0.0031707715595577107	7.0	nan	nan	nan	False	False	False
FlyFos025448::chrX:5318986-5352179	25000	30000	FlyFos025448::chrX:5318986-5352179	False	0.022700506389124842	4.0	0.022700506389124842	4.0	0.022700506389124842	4.0	nan	nan	nan	False	False	False
FlyFos025448::chrX:5318986-5352179	30000	33193	FlyFos025448::chrX:5318986-5352179	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos022038::chrX:7035928-7072577	0	5000	FlyFos022038::chrX:7035928-7072577	False	0.0	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	False	False	False
FlyFos022038::chrX:7035928-7072577	5000	10000	FlyFos022038::chrX:7035928-7072577	False	0.0	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	False	False	False
FlyFos022038::chrX:7035928-7072577	10000	15000	FlyFos022038::chrX:7035928-7072577	False	0.0	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	False	False	False
FlyFos022038::chrX:7035928-7072577	15000	20000	FlyFos022038::chrX:7035928-7072577	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos022038::chrX:7035928-7072577	20000	25000	FlyFos022038::chrX:7035928-7072577	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos022038::chrX:7035928-7072577	25000	30000	FlyFos022038::chrX:7035928-7072577	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos022038::chrX:7035928-7072577	30000	35000	FlyFos022038::chrX:7035928-7072577	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos022038::chrX:7035928-7072577	35000	36649	FlyFos022038::chrX:7035928-7072577	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos030785::chrX:7053320-7095787	0	5000	FlyFos030785::chrX:7053320-7095787	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos030785::chrX:7053320-7095787	5000	10000	FlyFos030785::chrX:7053320-7095787	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos030785::chrX:7053320-7095787	10000	15000	FlyFos030785::chrX:7053320-7095787	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos030785::chrX:7053320-7095787	15000	20000	FlyFos030785::chrX:7053320-7095787	True	nan	0.0	nan	0.0	nan	0.0	nan	nan	nan	False	False	False
FlyFos030785::chrX:7053320-7095787	20000	25000	FlyFos030785::chrX:7053320-7095787	False	-0.0562507691428225	2.0	-0.0562507691428225	2.0	-0.0562507691428225	2.0	nan	nan	nan	False	False	False
FlyFos030785::chrX:7053320-7095787	25000	30000	FlyFos030785::chrX:7053320-7095787	False	0.05413960518126485	3.0	0.05413960518126485	3.0	0.05413960518126485	3.0	nan	nan	nan	False	False	False
