chrom	start	end	weight	E1	E2	E3
FlyFos018703::chrX:3667733-3708827	10000	20000	0.07221297109407583			
FlyFos018703::chrX:3667733-3708827	20000	30000	0.06558407625068371			
FlyFos018703::chrX:3667733-3708827	30000	40000	0.09823301808760707			
FlyFos018703::chrX:3667733-3708827	40000	41094				
FlyFos029355::chrX:3704259-3739628	0	10000	0.05520615832277019			
FlyFos029355::chrX:3704259-3739628	10000	20000	0.028654972929862754			
FlyFos029355::chrX:3704259-3739628	20000	30000				
FlyFos029355::chrX:3704259-3739628	30000	35369				
FlyFos022426::chrX:3724647-3755934	0	10000				
FlyFos022426::chrX:3724647-3755934	10000	20000	0.14958788661737052			
FlyFos022426::chrX:3724647-3755934	20000	30000	0.10649794288316279			
FlyFos022426::chrX:3724647-3755934	30000	31287				
FlyFos025448::chrX:5318986-5352179	0	10000	0.020596259219399688			
FlyFos025448::chrX:5318986-5352179	10000	20000	0.02639827166483609			
FlyFos025448::chrX:5318986-5352179	20000	30000	0.024908786856488976			
FlyFos025448::chrX:5318986-5352179	30000	33193				
FlyFos022038::chrX:7035928-7072577	0	10000	0.04248789246597866			
FlyFos022038::chrX:7035928-7072577	10000	20000	0.052926082319677846			
FlyFos022038::chrX:7035928-7072577	20000	30000				
FlyFos022038::chrX:7035928-7072577	30000	36649				
FlyFos030785::chrX:7053320-7095787	0	10000				
FlyFos030785::chrX:7053320-7095787	10000	20000				
FlyFos030785::chrX:7053320-7095787	20000	30000	0.04453361422717734			
FlyFos030785::chrX:7053320-7095787	30000	40000	0.039121905769081755			
FlyFos030785::chrX:7053320-7095787	40000	42467				
FlyFos021879::chrX:8909920-8947159	0	10000	0.04070414660313163			
FlyFos021879::chrX:8909920-8947159	10000	20000	0.04764121723480104			
FlyFos021879::chrX:8909920-8947159	20000	30000	0.038653575896203274			
FlyFos021879::chrX:8909920-8947159	30000	37239	0.052536392878289026			
FlyFos023955::chrX:10742683-10778978	0	10000	0.054915248025901454			
FlyFos023955::chrX:10742683-10778978	10000	20000	0.06017144650453476			
FlyFos023955::chrX:10742683-10778978	20000	30000	0.06290487187765419			
FlyFos023955::chrX:10742683-10778978	30000	36295				
FlyFos021967::chrX:10778059-10813017	0	10000	0.0427784533313323			
FlyFos021967::chrX:10778059-10813017	10000	20000	0.04824903899832558			
FlyFos021967::chrX:10778059-10813017	20000	30000	0.047717824094431135			
FlyFos021967::chrX:10778059-10813017	30000	34958				
FlyFos025500::chrX:10806687-10840288	0	10000				
FlyFos025500::chrX:10806687-10840288	10000	20000	0.03234997862152377			
FlyFos025500::chrX:10806687-10840288	20000	30000	0.06642520566770865			
FlyFos025500::chrX:10806687-10840288	30000	33601				
FlyFos021012::chrX:10832134-10868578	0	10000				
FlyFos021012::chrX:10832134-10868578	10000	20000	0.021125095990563576			
FlyFos021012::chrX:10832134-10868578	20000	30000	0.01832514070417557			
FlyFos021012::chrX:10832134-10868578	30000	36444				
FlyFos017984::chrX:11124685-11157816	0	10000	0.034975402341547855			
FlyFos017984::chrX:11124685-11157816	10000	20000	0.03317455342583357			
FlyFos017984::chrX:11124685-11157816	20000	30000	0.03862244242790977			
FlyFos017984::chrX:11124685-11157816	30000	33131				
FlyFos026333::chrX:13312144-13347266	0	10000	0.02611346858953469			
FlyFos026333::chrX:13312144-13347266	10000	20000	0.02224312643881028			
FlyFos026333::chrX:13312144-13347266	20000	30000	0.02434257634777579			
FlyFos026333::chrX:13312144-13347266	30000	35122				
FlyFos018941::chrX:14500243-14533957	0	10000	0.022347121071703793			
FlyFos018941::chrX:14500243-14533957	10000	20000	0.025568162521173235			
FlyFos018941::chrX:14500243-14533957	20000	30000	0.023041270113604097			
FlyFos018941::chrX:14500243-14533957	30000	33714				
FlyFos019248::chrX:15252394-15293829	0	10000	0.04325691552767074			
FlyFos019248::chrX:15252394-15293829	10000	20000	0.04010387833178525			
FlyFos019248::chrX:15252394-15293829	20000	30000	0.04138866566127668			
FlyFos019248::chrX:15252394-15293829	30000	40000	0.04520486253128141			
FlyFos019248::chrX:15252394-15293829	40000	41435				
FlyFos020589::chrX:16217642-16258872	0	10000	0.0822461294769327			
FlyFos020589::chrX:16217642-16258872	10000	20000	0.08601651600592307			
FlyFos020589::chrX:16217642-16258872	20000	30000	0.06861197844238304			
FlyFos020589::chrX:16217642-16258872	30000	40000	0.056513784070305155			
FlyFos020589::chrX:16217642-16258872	40000	41230				
FlyFos030772::chrX:16900768-16933931	0	10000	0.02353493068450071			
FlyFos030772::chrX:16900768-16933931	10000	20000	0.025841339557494597			
FlyFos030772::chrX:16900768-16933931	20000	30000	0.024745577872244125			
FlyFos030772::chrX:16900768-16933931	30000	33163				
FlyFos031639::chrX:16987106-17017397	0	10000	0.023174256144375772			
FlyFos031639::chrX:16987106-17017397	10000	20000	0.02308759161463431			
FlyFos031639::chrX:16987106-17017397	20000	30000	0.02346637066517516			
FlyFos031639::chrX:16987106-17017397	30000	30291				
FlyFos025442::chrX:18647514-18690910	0	10000	0.03893549776322283			
FlyFos025442::chrX:18647514-18690910	10000	20000	0.03739534952535906			
FlyFos025442::chrX:18647514-18690910	20000	30000	0.045497779202337656			
FlyFos025442::chrX:18647514-18690910	30000	40000	0.039663695549268546			
FlyFos025442::chrX:18647514-18690910	40000	43396				
FlyFos029863::chrX:19017578-19051456	0	10000	0.055727019326142234			
FlyFos029863::chrX:19017578-19051456	10000	20000	0.05467285270342643			
FlyFos029863::chrX:19017578-19051456	20000	30000	0.049768843200790044			
FlyFos029863::chrX:19017578-19051456	30000	33878				
FlyFos019190::chrX:19681040-19717450	0	10000	0.03976011749880745			
FlyFos019190::chrX:19681040-19717450	10000	20000	0.043791498513397996			
FlyFos019190::chrX:19681040-19717450	20000	30000	0.03799959507260976			
FlyFos019190::chrX:19681040-19717450	30000	36410				
FlyFos023727::chrX:19725749-19763469	0	10000	0.06823810585823986			
FlyFos023727::chrX:19725749-19763469	10000	20000	0.07049919583207087			
FlyFos023727::chrX:19725749-19763469	20000	30000	0.0668823162812226			
FlyFos023727::chrX:19725749-19763469	30000	37720	0.07297657144613463			
FlyFos026416::chrX:21036774-21075498	0	10000	0.05721327031966347			
FlyFos026416::chrX:21036774-21075498	10000	20000	0.04695156820209539			
FlyFos026416::chrX:21036774-21075498	20000	30000	0.05745832819960893			
FlyFos026416::chrX:21036774-21075498	30000	38724	0.06022345731703564			
