chrom	start	end	weight	E1	E2	E3
FlyFos027077::chrX:795762-831457	20000	30000	0.03689815178362837			
FlyFos027077::chrX:795762-831457	30000	35695				
FlyFos031487::chrX:2135290-2166685	0	10000	0.017168397132444318			
FlyFos031487::chrX:2135290-2166685	10000	20000	0.016777042048048623			
FlyFos031487::chrX:2135290-2166685	20000	30000	0.016808437220461103			
FlyFos031487::chrX:2135290-2166685	30000	31395				
FlyFos025581::chrX:2685715-2721010	0	10000	0.1178543302026945			
FlyFos025581::chrX:2685715-2721010	10000	20000	0.1517557863709643			
FlyFos025581::chrX:2685715-2721010	20000	30000	0.1351884559051414			
FlyFos025581::chrX:2685715-2721010	30000	35295				
FlyFos018703::chrX:3667733-3708827	0	10000	0.09229463493962871			
FlyFos018703::chrX:3667733-3708827	10000	20000	0.11682512104632028			
FlyFos018703::chrX:3667733-3708827	20000	30000	0.11927045972549215			
FlyFos018703::chrX:3667733-3708827	30000	40000				
FlyFos018703::chrX:3667733-3708827	40000	41094				
FlyFos029355::chrX:3704259-3739628	0	10000	0.12819857519814284			
FlyFos029355::chrX:3704259-3739628	10000	20000	0.06116982432045305			
FlyFos029355::chrX:3704259-3739628	20000	30000				
FlyFos029355::chrX:3704259-3739628	30000	35369				
FlyFos022426::chrX:3724647-3755934	0	10000				
FlyFos022426::chrX:3724647-3755934	10000	20000	0.6284488257328574			
FlyFos022426::chrX:3724647-3755934	20000	30000	0.4455994123955718			
FlyFos022426::chrX:3724647-3755934	30000	31287				
FlyFos025448::chrX:5318986-5352179	0	10000	0.09138325777854342			
FlyFos025448::chrX:5318986-5352179	10000	20000	0.11083809045739824			
FlyFos025448::chrX:5318986-5352179	20000	30000	0.11205772409924689			
FlyFos025448::chrX:5318986-5352179	30000	33193				
FlyFos022038::chrX:7035928-7072577	0	10000	0.10251800042206423			
FlyFos022038::chrX:7035928-7072577	10000	20000	0.0937310156058914			
FlyFos022038::chrX:7035928-7072577	20000	30000				
FlyFos022038::chrX:7035928-7072577	30000	36649				
FlyFos030785::chrX:7053320-7095787	0	10000				
FlyFos030785::chrX:7053320-7095787	10000	20000				
FlyFos030785::chrX:7053320-7095787	20000	30000	0.08753269158417636			
FlyFos030785::chrX:7053320-7095787	30000	40000	0.07798793928938214			
FlyFos030785::chrX:7053320-7095787	40000	42467				
FlyFos021879::chrX:8909920-8947159	0	10000	0.07410494741652135			
FlyFos021879::chrX:8909920-8947159	10000	20000	0.09855757067521614			
FlyFos021879::chrX:8909920-8947159	20000	30000	0.07211510914787404			
FlyFos021879::chrX:8909920-8947159	30000	37239	0.10319869843889136			
FlyFos023955::chrX:10742683-10778978	0	10000	0.06909123527824808			
FlyFos023955::chrX:10742683-10778978	10000	20000	0.07842130700369739			
FlyFos023955::chrX:10742683-10778978	20000	30000	0.06176859637612235			
FlyFos023955::chrX:10742683-10778978	30000	36295				
FlyFos021967::chrX:10778059-10813017	0	10000	0.18915184749178146			
FlyFos021967::chrX:10778059-10813017	10000	20000	0.28235332732586677			
FlyFos021967::chrX:10778059-10813017	20000	30000	0.22492918484404656			
FlyFos021967::chrX:10778059-10813017	30000	34958				
FlyFos025500::chrX:10806687-10840288	0	10000				
FlyFos025500::chrX:10806687-10840288	10000	20000	0.1581947741821067			
FlyFos025500::chrX:10806687-10840288	20000	30000	0.38613045551905295			
FlyFos025500::chrX:10806687-10840288	30000	33601				
FlyFos021012::chrX:10832134-10868578	0	10000				
FlyFos021012::chrX:10832134-10868578	10000	20000	0.25703413713561285			
FlyFos021012::chrX:10832134-10868578	20000	30000	0.2151486447029019			
FlyFos021012::chrX:10832134-10868578	30000	36444	0.32263021014643845			
FlyFos017984::chrX:11124685-11157816	0	10000	0.10762867417560225			
FlyFos017984::chrX:11124685-11157816	10000	20000	0.10082534171879284			
FlyFos017984::chrX:11124685-11157816	20000	30000	0.10450945566083698			
FlyFos017984::chrX:11124685-11157816	30000	33131				
FlyFos026333::chrX:13312144-13347266	0	10000	0.03205786336825037			
FlyFos026333::chrX:13312144-13347266	10000	20000	0.031043363689162853			
FlyFos026333::chrX:13312144-13347266	20000	30000	0.028378876126627168			
FlyFos026333::chrX:13312144-13347266	30000	35122				
FlyFos018941::chrX:14500243-14533957	0	10000	0.19974062829984437			
FlyFos018941::chrX:14500243-14533957	10000	20000	0.19707789534966602			
FlyFos018941::chrX:14500243-14533957	20000	30000	0.1868134648644801			
FlyFos018941::chrX:14500243-14533957	30000	33714				
FlyFos019248::chrX:15252394-15293829	0	10000	0.07287501790156442			
FlyFos019248::chrX:15252394-15293829	10000	20000	0.11377704866254201			
FlyFos019248::chrX:15252394-15293829	20000	30000	0.08390159926316561			
FlyFos019248::chrX:15252394-15293829	30000	40000	0.09347640833417381			
FlyFos019248::chrX:15252394-15293829	40000	41435				
FlyFos020589::chrX:16217642-16258872	0	10000	0.04715629479726822			
FlyFos020589::chrX:16217642-16258872	10000	20000	0.05900713085112496			
FlyFos020589::chrX:16217642-16258872	20000	30000	0.048376447744326534			
FlyFos020589::chrX:16217642-16258872	30000	40000	0.042096038723456644			
FlyFos020589::chrX:16217642-16258872	40000	41230				
FlyFos030772::chrX:16900768-16933931	0	10000	0.022654195993207026			
FlyFos030772::chrX:16900768-16933931	10000	20000	0.022952925331158773			
FlyFos030772::chrX:16900768-16933931	20000	30000	0.023093249641389653			
FlyFos030772::chrX:16900768-16933931	30000	33163				
FlyFos031639::chrX:16987106-17017397	0	10000	0.020858916581403077			
FlyFos031639::chrX:16987106-17017397	10000	20000	0.02224354557445082			
FlyFos031639::chrX:16987106-17017397	20000	30000	0.02225164248618975			
FlyFos031639::chrX:16987106-17017397	30000	30291				
FlyFos025442::chrX:18647514-18690910	0	10000	0.12762049815020554			
FlyFos025442::chrX:18647514-18690910	10000	20000	0.12710609606311163			
FlyFos025442::chrX:18647514-18690910	20000	30000	0.12852810422876607			
FlyFos025442::chrX:18647514-18690910	30000	40000	0.1219907618216765			
FlyFos025442::chrX:18647514-18690910	40000	43396				
FlyFos029863::chrX:19017578-19051456	0	10000	0.23399991783165738			
FlyFos029863::chrX:19017578-19051456	10000	20000	0.17730518544419913			
FlyFos029863::chrX:19017578-19051456	20000	30000	0.170625825051919			
FlyFos029863::chrX:19017578-19051456	30000	33878				
FlyFos019190::chrX:19681040-19717450	0	10000	0.14845777660200268			
FlyFos019190::chrX:19681040-19717450	10000	20000	0.12250048131738764			
FlyFos019190::chrX:19681040-19717450	20000	30000	0.1397422423435513			
FlyFos019190::chrX:19681040-19717450	30000	36410	0.1692252248436399			
FlyFos023727::chrX:19725749-19763469	0	10000	0.3010459934344393			
FlyFos023727::chrX:19725749-19763469	10000	20000	0.3084728539596901			
FlyFos023727::chrX:19725749-19763469	20000	30000	0.2963279970265179			
FlyFos023727::chrX:19725749-19763469	30000	37720	0.3806532917981163			
FlyFos026416::chrX:21036774-21075498	0	10000	0.037856299199672115			
FlyFos026416::chrX:21036774-21075498	10000	20000	0.03780110702907657			
FlyFos026416::chrX:21036774-21075498	20000	30000	0.04065314058173939			
FlyFos026416::chrX:21036774-21075498	30000	38724	0.04446081560082348			
