chrom	start	end	weight	E1	E2	E3
FlyFos029355::chrX:3704259-3739628	0	10000	0.041826249060191036			
FlyFos029355::chrX:3704259-3739628	10000	20000	0.025639431102124913			
FlyFos029355::chrX:3704259-3739628	20000	30000				
FlyFos029355::chrX:3704259-3739628	30000	35369				
FlyFos022426::chrX:3724647-3755934	0	10000				
FlyFos022426::chrX:3724647-3755934	10000	20000	0.1432027554556526			
FlyFos022426::chrX:3724647-3755934	20000	30000	0.10829218996494938			
FlyFos022426::chrX:3724647-3755934	30000	31287				
FlyFos025448::chrX:5318986-5352179	0	10000	0.02468156404166908			
FlyFos025448::chrX:5318986-5352179	10000	20000	0.026324419545937255			
FlyFos025448::chrX:5318986-5352179	20000	30000	0.026080366774072813			
FlyFos025448::chrX:5318986-5352179	30000	33193				
FlyFos022038::chrX:7035928-7072577	0	10000	0.04345737560113355			
FlyFos022038::chrX:7035928-7072577	10000	20000	0.05325741170330881			
FlyFos022038::chrX:7035928-7072577	20000	30000				
FlyFos022038::chrX:7035928-7072577	30000	36649				
FlyFos030785::chrX:7053320-7095787	0	10000				
FlyFos030785::chrX:7053320-7095787	10000	20000				
FlyFos030785::chrX:7053320-7095787	20000	30000	0.03856065196538995			
FlyFos030785::chrX:7053320-7095787	30000	40000	0.03383330160207264			
FlyFos030785::chrX:7053320-7095787	40000	42467				
FlyFos021879::chrX:8909920-8947159	0	10000	0.03716276514982393			
FlyFos021879::chrX:8909920-8947159	10000	20000	0.04238392232011371			
FlyFos021879::chrX:8909920-8947159	20000	30000	0.03708469626908522			
FlyFos021879::chrX:8909920-8947159	30000	37239	0.04646754971879772			
FlyFos023955::chrX:10742683-10778978	0	10000	0.05723741856536388			
FlyFos023955::chrX:10742683-10778978	10000	20000	0.05696612284922692			
FlyFos023955::chrX:10742683-10778978	20000	30000	0.05722220131674391			
FlyFos023955::chrX:10742683-10778978	30000	36295				
FlyFos021967::chrX:10778059-10813017	0	10000	0.040770210111922466			
FlyFos021967::chrX:10778059-10813017	10000	20000	0.04168644917591534			
FlyFos021967::chrX:10778059-10813017	20000	30000	0.04620028752971838			
FlyFos021967::chrX:10778059-10813017	30000	34958				
FlyFos025500::chrX:10806687-10840288	0	10000	0.07968416839603627			
FlyFos025500::chrX:10806687-10840288	10000	20000	0.03479909486113393			
FlyFos025500::chrX:10806687-10840288	20000	30000	0.06849680972081541			
FlyFos025500::chrX:10806687-10840288	30000	33601				
FlyFos021012::chrX:10832134-10868578	0	10000				
FlyFos021012::chrX:10832134-10868578	10000	20000	0.024478668674563237			
FlyFos021012::chrX:10832134-10868578	20000	30000	0.024481499705952255			
FlyFos021012::chrX:10832134-10868578	30000	36444				
FlyFos017984::chrX:11124685-11157816	0	10000	0.03564732643792666			
FlyFos017984::chrX:11124685-11157816	10000	20000	0.03858512217501394			
FlyFos017984::chrX:11124685-11157816	20000	30000	0.03806413611511164			
FlyFos017984::chrX:11124685-11157816	30000	33131				
FlyFos026333::chrX:13312144-13347266	0	10000	0.026052082213428706			
FlyFos026333::chrX:13312144-13347266	10000	20000	0.024315996916509326			
FlyFos026333::chrX:13312144-13347266	20000	30000	0.02336083406952924			
FlyFos026333::chrX:13312144-13347266	30000	35122				
FlyFos018941::chrX:14500243-14533957	0	10000	0.022986926959474317			
FlyFos018941::chrX:14500243-14533957	10000	20000	0.023964856350383937			
FlyFos018941::chrX:14500243-14533957	20000	30000	0.022897664547193167			
FlyFos018941::chrX:14500243-14533957	30000	33714				
FlyFos019248::chrX:15252394-15293829	0	10000	0.04211793582172638			
FlyFos019248::chrX:15252394-15293829	10000	20000	0.04131969947201189			
FlyFos019248::chrX:15252394-15293829	20000	30000	0.04436455252484647			
FlyFos019248::chrX:15252394-15293829	30000	40000	0.0453257498394854			
FlyFos019248::chrX:15252394-15293829	40000	41435				
FlyFos020589::chrX:16217642-16258872	0	10000	0.05553800274171733			
FlyFos020589::chrX:16217642-16258872	10000	20000				
FlyFos020589::chrX:16217642-16258872	20000	30000	0.05622531204126065			
FlyFos020589::chrX:16217642-16258872	30000	40000	0.055023522266095304			
FlyFos020589::chrX:16217642-16258872	40000	41230				
FlyFos030772::chrX:16900768-16933931	0	10000	0.020909713934222664			
FlyFos030772::chrX:16900768-16933931	10000	20000	0.021270820237208162			
FlyFos030772::chrX:16900768-16933931	20000	30000	0.022515714969226063			
FlyFos030772::chrX:16900768-16933931	30000	33163				
FlyFos031639::chrX:16987106-17017397	0	10000	0.022235415149058926			
FlyFos031639::chrX:16987106-17017397	10000	20000	0.02270099645948754			
FlyFos031639::chrX:16987106-17017397	20000	30000	0.022449063639846514			
FlyFos031639::chrX:16987106-17017397	30000	30291				
FlyFos025442::chrX:18647514-18690910	0	10000	0.04358284159631037			
FlyFos025442::chrX:18647514-18690910	10000	20000	0.04910104197882373			
FlyFos025442::chrX:18647514-18690910	20000	30000	0.04887233091248461			
FlyFos025442::chrX:18647514-18690910	30000	40000	0.0518069349259742			
FlyFos025442::chrX:18647514-18690910	40000	43396				
FlyFos029863::chrX:19017578-19051456	0	10000	0.047812098506744616			
FlyFos029863::chrX:19017578-19051456	10000	20000	0.05629020988280919			
FlyFos029863::chrX:19017578-19051456	20000	30000	0.05560754697428127			
FlyFos029863::chrX:19017578-19051456	30000	33878				
FlyFos019190::chrX:19681040-19717450	0	10000	0.045235352718096464			
FlyFos019190::chrX:19681040-19717450	10000	20000	0.04740548858043966			
FlyFos019190::chrX:19681040-19717450	20000	30000	0.04808277095278668			
FlyFos019190::chrX:19681040-19717450	30000	36410				
FlyFos023727::chrX:19725749-19763469	0	10000	0.06678712473850523			
FlyFos023727::chrX:19725749-19763469	10000	20000	0.0694748271099402			
FlyFos023727::chrX:19725749-19763469	20000	30000	0.08239607439399932			
FlyFos023727::chrX:19725749-19763469	30000	37720	0.09277653483676379			
FlyFos026416::chrX:21036774-21075498	0	10000	0.06214623597858552			
FlyFos026416::chrX:21036774-21075498	10000	20000	0.054093655507784			
FlyFos026416::chrX:21036774-21075498	20000	30000	0.05551182583591616			
FlyFos026416::chrX:21036774-21075498	30000	38724	0.055892746819736716			
