chrom	start	end	weight	E1	E2	E3
MG_3::chr2R:9937874-10035582	50000	60000	0.030829438720688634	0.805492167844637	-0.8308819369880006	0.030463692391093915
MG_3::chr2R:9937874-10035582	60000	70000	0.02817782809497867	0.2068917904478271	-0.11954230247283296	-0.4249550935264427
MG_3::chr2R:9937874-10035582	70000	80000	0.02804851048480059	0.3766087448546075	0.1779381657448761	-0.46292085701199365
MG_3::chr2R:9937874-10035582	80000	90000	0.029922556017814798	0.10596542510135538	0.13734344267095996	-0.08510115677522015
MG_3::chr2R:9937874-10035582	90000	97708	0.03725076996616039	0.08970147312647696	0.08848908421940321	-0.08530694612772782
MG_4::chr2R:10034493-10133457	0	10000	0.03402188637333028	0.012646780804030979	0.18298331265820156	0.03859352431672374
MG_4::chr2R:10034493-10133457	10000	20000	0.03189195150546277	-0.3213784207448038	-0.1456053794488826	-0.28941274470050016
MG_4::chr2R:10034493-10133457	20000	30000	0.030944108458996582	0.07947209811663655	-0.18868504034599512	0.10719924543187997
MG_4::chr2R:10034493-10133457	30000	40000	0.02854397288704016	-0.00845428739797613	-0.27654568753608944	0.0946685549093042
MG_4::chr2R:10034493-10133457	40000	50000	0.02967555057840229	-0.4540552473057181	0.18258362417942567	0.4682713316118349
MG_4::chr2R:10034493-10133457	50000	60000	0.031182688812129832	-0.18668910634732644	0.12680373341226545	-0.05151478489189284
MG_4::chr2R:10034493-10133457	60000	70000	0.0305751298840064	-0.4893902042342579	0.4771324073941925	-0.21071977389993182
MG_4::chr2R:10034493-10133457	70000	80000	0.03025822094778879	-0.11398133508306837	-0.19073803176201157	-0.27224572431044636
MG_4::chr2R:10034493-10133457	80000	90000	0.029723886649004248	0.41264221909284	0.39426506161266994	-0.24539740314279598
MG_4::chr2R:10034493-10133457	90000	98964	0.03349006883064122	0.3593154528118259	0.33173494431947104	0.19173103135075012
FlyFos027077::chrX:795762-831457	0	10000	0.014521451502527339			
FlyFos027077::chrX:795762-831457	10000	20000	0.015426501123649301			
FlyFos027077::chrX:795762-831457	20000	30000	0.014251499629778936			
FlyFos027077::chrX:795762-831457	30000	35695				
FlyFos031487::chrX:2135290-2166685	0	10000	0.006366750738325503			
FlyFos031487::chrX:2135290-2166685	10000	20000	0.006529735620989965			
FlyFos031487::chrX:2135290-2166685	20000	30000	0.006551178684803226			
FlyFos031487::chrX:2135290-2166685	30000	31395				
FlyFos025581::chrX:2685715-2721010	0	10000	0.05565299148594347			
FlyFos025581::chrX:2685715-2721010	10000	20000	0.05167604995708849			
FlyFos025581::chrX:2685715-2721010	20000	30000	0.0504400190435182			
FlyFos025581::chrX:2685715-2721010	30000	35295				
FlyFos018703::chrX:3667733-3708827	0	10000	0.044615388478134343			
FlyFos018703::chrX:3667733-3708827	10000	20000	0.046311124867012964			
FlyFos018703::chrX:3667733-3708827	20000	30000	0.04516083481416578			
FlyFos018703::chrX:3667733-3708827	30000	40000				
FlyFos018703::chrX:3667733-3708827	40000	41094				
FlyFos029355::chrX:3704259-3739628	0	10000	0.054159893313446075			
FlyFos029355::chrX:3704259-3739628	10000	20000	0.03395839373522038			
FlyFos029355::chrX:3704259-3739628	20000	30000				
FlyFos029355::chrX:3704259-3739628	30000	35369				
FlyFos022426::chrX:3724647-3755934	0	10000				
FlyFos022426::chrX:3724647-3755934	10000	20000	0.20878758395388305			
FlyFos022426::chrX:3724647-3755934	20000	30000	0.13433619852882558			
FlyFos022426::chrX:3724647-3755934	30000	31287				
FlyFos025448::chrX:5318986-5352179	0	10000	0.03704586654532855			
FlyFos025448::chrX:5318986-5352179	10000	20000	0.04351196174321703			
FlyFos025448::chrX:5318986-5352179	20000	30000	0.03762604414820253			
FlyFos025448::chrX:5318986-5352179	30000	33193				
FlyFos022038::chrX:7035928-7072577	0	10000	0.031522562905264534			
FlyFos022038::chrX:7035928-7072577	10000	20000	0.04107958520608092			
FlyFos022038::chrX:7035928-7072577	20000	30000				
FlyFos022038::chrX:7035928-7072577	30000	36649				
FlyFos030785::chrX:7053320-7095787	0	10000				
FlyFos030785::chrX:7053320-7095787	10000	20000				
FlyFos030785::chrX:7053320-7095787	20000	30000	0.0340100147213233			
FlyFos030785::chrX:7053320-7095787	30000	40000	0.02941116184620805			
FlyFos030785::chrX:7053320-7095787	40000	42467				
FlyFos021879::chrX:8909920-8947159	0	10000	0.032450377172362516			
FlyFos021879::chrX:8909920-8947159	10000	20000	0.04289010981300512			
FlyFos021879::chrX:8909920-8947159	20000	30000	0.03231878381441034			
FlyFos021879::chrX:8909920-8947159	30000	37239	0.044390638548622116			
FlyFos023955::chrX:10742683-10778978	0	10000	0.02887610635931129			
FlyFos023955::chrX:10742683-10778978	10000	20000	0.0341348971010931			
FlyFos023955::chrX:10742683-10778978	20000	30000	0.035288320045452855			
FlyFos023955::chrX:10742683-10778978	30000	36295				
FlyFos021967::chrX:10778059-10813017	0	10000	0.10457738036884662			
FlyFos021967::chrX:10778059-10813017	10000	20000	0.11278464107749765			
FlyFos021967::chrX:10778059-10813017	20000	30000	0.10616596782308665			
FlyFos021967::chrX:10778059-10813017	30000	34958				
FlyFos025500::chrX:10806687-10840288	0	10000				
FlyFos025500::chrX:10806687-10840288	10000	20000	0.06486973098248926			
FlyFos025500::chrX:10806687-10840288	20000	30000	0.12807594499556826			
FlyFos025500::chrX:10806687-10840288	30000	33601				
FlyFos021012::chrX:10832134-10868578	0	10000				
FlyFos021012::chrX:10832134-10868578	10000	20000	0.06827659257412484			
FlyFos021012::chrX:10832134-10868578	20000	30000	0.09864637097535775			
FlyFos021012::chrX:10832134-10868578	30000	36444	0.1224804258680983			
FlyFos017984::chrX:11124685-11157816	0	10000	0.039269599734650024			
FlyFos017984::chrX:11124685-11157816	10000	20000	0.03964399352611726			
FlyFos017984::chrX:11124685-11157816	20000	30000	0.037891995879424864			
FlyFos017984::chrX:11124685-11157816	30000	33131				
FlyFos026333::chrX:13312144-13347266	0	10000	0.012566727880126659			
FlyFos026333::chrX:13312144-13347266	10000	20000	0.01278016307891935			
FlyFos026333::chrX:13312144-13347266	20000	30000	0.011725184054187687			
FlyFos026333::chrX:13312144-13347266	30000	35122				
FlyFos018941::chrX:14500243-14533957	0	10000	0.07774439483670995			
FlyFos018941::chrX:14500243-14533957	10000	20000	0.08304931715629778			
FlyFos018941::chrX:14500243-14533957	20000	30000	0.06745233593163637			
FlyFos018941::chrX:14500243-14533957	30000	33714				
FlyFos019248::chrX:15252394-15293829	0	10000	0.03603475974817139			
FlyFos019248::chrX:15252394-15293829	10000	20000	0.038986605501045574			
FlyFos019248::chrX:15252394-15293829	20000	30000	0.041536536313201575			
FlyFos019248::chrX:15252394-15293829	30000	40000	0.03845035370426499			
FlyFos019248::chrX:15252394-15293829	40000	41435				
FlyFos020589::chrX:16217642-16258872	0	10000	0.019017732028300906			
FlyFos020589::chrX:16217642-16258872	10000	20000				
FlyFos020589::chrX:16217642-16258872	20000	30000	0.019200566367983986			
FlyFos020589::chrX:16217642-16258872	30000	40000	0.019555235839822598			
FlyFos020589::chrX:16217642-16258872	40000	41230				
FlyFos030772::chrX:16900768-16933931	0	10000	0.010243234159674115			
FlyFos030772::chrX:16900768-16933931	10000	20000	0.010461413692118372			
FlyFos030772::chrX:16900768-16933931	20000	30000	0.009948054734171532			
FlyFos030772::chrX:16900768-16933931	30000	33163				
FlyFos031639::chrX:16987106-17017397	0	10000	0.008673968879979952			
FlyFos031639::chrX:16987106-17017397	10000	20000	0.008770687228151757			
FlyFos031639::chrX:16987106-17017397	20000	30000	0.008441225197876302			
FlyFos031639::chrX:16987106-17017397	30000	30291				
FlyFos025442::chrX:18647514-18690910	0	10000	0.04939208391652447			
FlyFos025442::chrX:18647514-18690910	10000	20000	0.048085026304632135			
FlyFos025442::chrX:18647514-18690910	20000	30000	0.05249200477577269			
FlyFos025442::chrX:18647514-18690910	30000	40000	0.04631485300428295			
FlyFos025442::chrX:18647514-18690910	40000	43396				
FlyFos029863::chrX:19017578-19051456	0	10000	0.06846180311123017			
FlyFos029863::chrX:19017578-19051456	10000	20000	0.09073438962622836			
FlyFos029863::chrX:19017578-19051456	20000	30000	0.07074091909105183			
FlyFos029863::chrX:19017578-19051456	30000	33878				
FlyFos019190::chrX:19681040-19717450	0	10000	0.05606051782640381			
FlyFos019190::chrX:19681040-19717450	10000	20000	0.05922175941847185			
FlyFos019190::chrX:19681040-19717450	20000	30000	0.053809775151202895			
FlyFos019190::chrX:19681040-19717450	30000	36410				
FlyFos023727::chrX:19725749-19763469	0	10000	0.09043854532663628			
FlyFos023727::chrX:19725749-19763469	10000	20000	0.11602855433994252			
FlyFos023727::chrX:19725749-19763469	20000	30000	0.11820762488182396			
FlyFos023727::chrX:19725749-19763469	30000	37720	0.11995217615528352			
FlyFos026416::chrX:21036774-21075498	0	10000	0.01639479063065702			
FlyFos026416::chrX:21036774-21075498	10000	20000	0.014562902428606339			
FlyFos026416::chrX:21036774-21075498	20000	30000	0.016558790600866125			
FlyFos026416::chrX:21036774-21075498	30000	38724	0.01672833054801478			
